timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-07-05T09:23:58,codecarbon,75a69cb2-b23e-4653-806b-7cc2dcb29862,0.000929832458496,4.75154872404204e-10,5.110112774216525e-07,42.5,0.0,3.0,7.923278543684217e-09,0,2.642472585042318e-10,8.18752580218845e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:25:45,codecarbon,d9645d64-7593-4f4b-9f64-3c6ae462f19c,0.0017857551574707,1.1278785922129951e-09,6.315975555184692e-07,42.5,0.0,3.0,1.8568336963653568e-08,0,8.664528528849283e-10,1.943478981653849e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:25:49,codecarbon,3ecc1753-c2d9-4c31-addb-cb7a7505bf9e,0.0008771419525146,4.872136652469637e-10,5.554558915466161e-07,42.5,0.0,3.0,8.156895637512209e-09,0,2.3841857910156245e-10,8.395314216613771e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:25:50,codecarbon,5597e1ff-5d9a-4bb5-ad20-03bf42c28f41,0.000586986541748,3.0986965907944576e-10,5.278990863345069e-07,42.5,0.0,3.0,5.173352029588488e-09,0,1.6609827677408856e-10,5.339450306362577e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:25:51,codecarbon,2e305254-b7b5-47e6-96cb-798284fab59c,0.000953197479248,5.77155925234158e-10,6.054945987577121e-07,42.5,0.0,3.0,9.48260227839152e-09,0,4.6253204345703117e-10,9.94513432184855e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:27:07,codecarbon,b7c39ab2-9b1a-48e2-82d9-9a828aec2f5c,0.0027220249176025,1.7185288351111943e-09,6.31342065973743e-07,42.5,0.0,3.0,2.8748975859748e-08,0,8.634726206461589e-10,2.961244848039415e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:27:11,codecarbon,85940d0c-f853-4bb6-9516-8e352ae57949,0.0012910366058349,8.06324875685903e-10,6.245561683081974e-07,42.5,0.0,3.0,1.3304915693071157e-08,0,5.8909257253011e-10,1.3894008265601264e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:32:06,codecarbon,98a899bf-a1d9-486a-a655-5d1040e55754,0.0117499828338623,8.44128758860959e-09,7.184085039071396e-07,42.5,0.0,3.0,1.362832056151496e-07,0,9.170969327290852e-09,1.4545417494244048e-07,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:32:07,codecarbon,f61f307e-15fe-4714-ac29-20b7531b647e,0.0091810226440429,2.050717349979613e-09,2.233648068943829e-07,42.5,0.0,3.0,3.4980641471015086e-08,0,3.5583972930908206e-10,3.5336481200324176e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:32:07,codecarbon,98aadcb3-b35c-4d9c-96ed-5c483b5762bf,0.0062239170074462,4.327945911685626e-09,6.953733326629638e-07,42.5,0.0,3.0,6.98402523994446e-08,0,4.7357877095540365e-09,7.457604010899864e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:43:24,codecarbon,d6cc4d1d-ca3c-43e3-894f-6e295b2b1d8b,0.030862808227539,1.7470150668157474e-08,5.660583618754679e-07,42.5,0.0,3.0,2.953848905033536e-07,0,5.6481361389160154e-09,3.010330266422696e-07,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:43:25,codecarbon,8603a8be-8328-48b8-a13d-69852871ccd9,0.0113840103149414,7.256003377305138e-09,6.373855237799374e-07,42.5,0.0,3.0,1.1699431472354468e-07,0,8.035898208618164e-09,1.2503021293216286e-07,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:43:27,codecarbon,e193e4e6-0d34-48b1-b707-05704f593edf,0.0027110576629638,1.8426623368925521e-09,6.796839337153969e-07,42.5,0.0,3.0,2.99620959493849e-08,0,1.789331436157226e-09,3.175142738554213e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:55:28,codecarbon,b14489f0-1383-4c76-a661-70141a7e88b7,0.0045909881591796,2.917167078521516e-09,6.354115883938052e-07,42.5,0.0,3.0,4.885130458407933e-08,0,1.415212949117024e-09,5.0266517533196346e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:55:41,codecarbon,793760d7-82ee-41ca-b065-798776ea09a4,0.0007791519165039,4.4120768904685986e-10,5.662665774173809e-07,42.5,0.0,3.0,7.380048433939617e-09,0,2.2252400716145838e-10,7.602572441101076e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:56:36,codecarbon,d020c0fb-d3aa-41cf-afc1-2e74850de279,0.019590139389038,1.41948307161861e-08,7.245905929658163e-07,42.5,0.0,3.0,2.288884586758084e-07,0,1.5706618626912434e-08,2.445950773027209e-07,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:56:37,codecarbon,bd905c37-61c0-4429-996c-3964e21aa4b7,0.0007941722869873,4.3062093370490605e-10,5.422260896794422e-07,42.5,0.0,3.0,7.225241925981311e-09,0,1.9490718841552726e-10,7.420149114396837e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T10:17:10,codecarbon,1161a07e-5637-41eb-8b17-01ce00653117,0.0410828590393066,2.99095094044341e-08,7.280289177493156e-07,42.5,0.0,3.0,4.820815391010708e-07,0,3.329753875732422e-08,5.15379077858395e-07,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T10:17:18,codecarbon,a26563ff-3feb-4591-8835-706bdbdce583,0.1280841827392578,9.298887796666889e-08,7.259981363660431e-07,42.5,0.0,3.0,1.50918894343906e-06,0,9.312828381856285e-08,1.6023172272576228e-06,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T10:17:19,codecarbon,12286973-a4cc-4b3b-8a65-a2cae2a81aba,0.0017938613891601,3.7188932783073855e-10,2.0731218703851386e-07,42.5,0.0,3.0,6.217592292361791e-09,0,1.9053618113199867e-10,6.4081284734937895e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T10:19:39,codecarbon,cdce9493-2d5c-4d44-a734-f865ab56753c,0.0005328655242919,2.8243710643715325e-10,5.300344900571713e-07,42.5,0.0,3.0,4.6976738505893285e-09,0,1.690785090128581e-10,4.8667523596021875e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T10:25:36,codecarbon,b724ef0d-52f6-4311-b8ff-a42e8d5933e0,0.0007936954498291,4.154508762227164e-10,5.234386518307132e-07,42.5,0.0,3.0,6.893111599816216e-09,0,2.656380335489909e-10,7.158749633365207e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T10:25:36,codecarbon,60936bf9-1756-45c2-a7c8-2949f45673db,0.0052001476287841,3.694224158989059e-09,7.104075543049125e-07,42.5,0.0,3.0,5.970183346006608e-08,0,3.954370816548666e-09,6.365620427661474e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T11:20:59,codecarbon,fa19c598-595d-4401-9112-72a868d088ea,0.0438580513000488,3.203274093594816e-08,7.303731010938121e-07,42.5,0.0,3.0,5.158800217840407e-07,0,3.608504931131999e-08,5.519650710953607e-07,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
